VG,VD,ID,IG,IS,gm,absIg,absId,W,L,Ca,mobLin,SS,d2
0.3,0.1,1.13876e-08,-4.331e-11,-1.14892e-08,3.7843e-08,4.331e-11,1.13876e-08,5,5,1.33e-07,2.845338345864661,1.4633282514619994,4.950249999999998e-08
0.4,0.1,1.54374e-08,3.343e-11,-1.53986e-08,4.453799999999999e-08,3.343e-11,1.54374e-08,5,5,1.33e-07,3.348721804511277,1.254805658514604,6.9075e-08
0.5,0.1,2.02952e-08,-1.95e-12,-2.01152e-08,5.1658e-08,1.95e-12,2.02952e-08,5,5,1.33e-07,3.884060150375939,1.112617040786277,6.230500000000003e-08
0.6,0.1,2.5769e-08,-2.2500000000000003e-12,-2.5598e-08,5.699899999999999e-08,2.2500000000000003e-12,2.5769e-08,5,5,1.33e-07,4.28563909774436,0.9679871032913296,3.2149999999999815e-08
0.7,0.1,3.1695e-08,-4.891e-11,-3.11604e-08,5.808799999999997e-08,4.891e-11,3.1695e-08,5,5,1.33e-07,4.367518796992478,0.8080920298720293,8.824999999999976e-09
0.8,0.1,3.73866e-08,-2.59e-12,-3.73622e-08,5.8763999999999996e-08,2.59e-12,3.73866e-08,5,5,1.33e-07,4.418345864661652,0.6848851726297678,3.6460000000000354e-08
0.9,0.1,4.34478e-08,1.2800000000000002e-12,-4.40754e-08,6.538000000000003e-08,1.2800000000000002e-12,4.34478e-08,5,5,1.33e-07,4.915789473684212,0.6512682578149365,9.943499999999996e-08
1.0,0.1,5.04626e-08,3.792e-11,-5.16056e-08,7.865099999999998e-08,3.792e-11,5.04626e-08,5,5,1.33e-07,5.913609022556388,0.6709624643665488,3.864999999999981e-08
1.1,0.1,5.9178e-08,2.499e-11,-5.741679999999999e-08,7.311e-08,2.499e-11,5.9178e-08,5,5,1.33e-07,5.496992481203007,0.5525430851997194,-7.960999999999996e-08
1.2,0.1,6.50846e-08,-1.7000000000000002e-12,-6.51838e-08,6.272899999999999e-08,1.7000000000000002e-12,6.50846e-08,5,5,1.33e-07,4.716466165413532,0.4175150367828629,-5.456000000000021e-08
